,Empuje
332,0.009810000000000001
333,0.009810000000000001
334,-0.009810000000000001
335,-0.009810000000000001
336,-0.009810000000000001
337,-0.0
338,-0.0
339,0.009810000000000001
340,-0.009810000000000001
341,0.009810000000000001
342,-0.009810000000000001
343,0.0
344,0.019620000000000002
345,0.009810000000000001
346,0.009810000000000001
347,-0.0
348,0.0
349,0.019620000000000002
350,0.019620000000000002
351,0.0
352,0.009810000000000001
353,0.019620000000000002
354,0.019620000000000002
355,0.02943
356,0.009810000000000001
357,0.009810000000000001
358,0.02943
359,0.019620000000000002
360,0.019620000000000002
361,0.019620000000000002
362,0.009810000000000001
363,0.02943
364,0.02943
365,0.019620000000000002
366,0.019620000000000002
367,0.009810000000000001
368,0.009810000000000001
369,0.02943
370,0.019620000000000002
371,-0.0
372,0.0
373,-0.009810000000000001
374,0.009810000000000001
375,0.009810000000000001
376,0.019620000000000002
377,0.019620000000000002
378,0.019620000000000002
379,0.009810000000000001
380,0.019620000000000002
381,0.009810000000000001
382,-0.0
383,-0.0
384,0.009810000000000001
385,0.02943
386,0.009810000000000001
387,0.0
388,0.009810000000000001
389,-0.019620000000000002
390,0.009810000000000001
391,0.02943
392,0.019620000000000002
393,0.02943
394,0.019620000000000002
395,0.009810000000000001
396,0.019620000000000002
397,0.02943
398,0.019620000000000002
399,0.009810000000000001
400,0.009810000000000001
401,-0.0
402,0.009810000000000001
403,-0.009810000000000001
404,-0.0
405,0.009810000000000001
406,0.009810000000000001
407,-0.0
408,0.0
409,0.009810000000000001
410,0.009810000000000001
411,0.009810000000000001
412,0.009810000000000001
413,0.009810000000000001
414,0.009810000000000001
415,0.019620000000000002
416,0.02943
417,0.019620000000000002
418,0.009810000000000001
419,0.0
420,0.009810000000000001
421,0.02943
422,0.02943
423,0.019620000000000002
424,0.009810000000000001
425,0.009810000000000001
426,-0.0
427,-0.0
428,0.0
429,0.009810000000000001
430,-0.009810000000000001
431,-0.009810000000000001
432,0.0
433,0.0
434,0.009810000000000001
435,0.009810000000000001
436,0.019620000000000002
437,0.02943
438,0.009810000000000001
439,-0.009810000000000001
440,0.0
441,0.009810000000000001
442,-0.0
443,-0.009810000000000001
444,-0.0
445,0.0
446,-0.009810000000000001
447,-0.019620000000000002
448,-0.0
449,0.0
450,0.009810000000000001
451,0.009810000000000001
452,0.009810000000000001
453,0.019620000000000002
454,0.019620000000000002
455,0.019620000000000002
456,0.02943
457,0.019620000000000002
458,0.009810000000000001
459,-0.009810000000000001
460,-0.009810000000000001
461,0.019620000000000002
462,0.009810000000000001
463,0.009810000000000001
464,0.009810000000000001
465,-0.009810000000000001
466,-0.009810000000000001
467,0.0
468,0.0
469,-0.019620000000000002
470,-0.009810000000000001
471,0.009810000000000001
472,-0.0
473,-0.0
474,0.0
475,0.009810000000000001
476,0.009810000000000001
477,0.009810000000000001
478,-0.009810000000000001
479,-0.009810000000000001
480,-0.0
481,-0.0
482,0.009810000000000001
483,0.0
484,0.009810000000000001
485,0.009810000000000001
486,0.0
487,0.009810000000000001
488,0.009810000000000001
489,0.0
490,-0.0
491,-0.0
492,-0.009810000000000001
493,-0.009810000000000001
494,0.0
495,0.0
496,0.009810000000000001
497,0.009810000000000001
498,-0.0
499,0.009810000000000001
500,0.009810000000000001
501,0.009810000000000001
502,0.009810000000000001
503,0.009810000000000001
504,0.019620000000000002
505,0.009810000000000001
506,-0.009810000000000001
507,0.0
508,-0.0
509,-0.0
510,0.009810000000000001
511,0.009810000000000001
512,-0.0
513,0.0
514,0.009810000000000001
515,0.0
516,-0.009810000000000001
517,0.0
518,-0.0
519,0.0
520,-0.0
521,-0.0
522,-0.0
523,0.0
524,0.0
525,0.0
526,0.0
527,0.0
528,0.0
529,-0.009810000000000001
530,-0.019620000000000002
531,-0.009810000000000001
532,-0.0
533,0.0
534,0.019620000000000002
535,0.009810000000000001
536,0.0
537,0.009810000000000001
538,0.019620000000000002
539,0.009810000000000001
540,0.009810000000000001
541,0.009810000000000001
542,0.009810000000000001
543,0.009810000000000001
544,0.019620000000000002
545,0.02943
546,0.009810000000000001
547,0.0
548,0.009810000000000001
549,0.009810000000000001
550,-0.0
551,0.009810000000000001
552,0.0
553,0.009810000000000001
554,0.0
555,-0.0
556,0.0
557,0.0
558,0.009810000000000001
559,-0.0
560,-0.0
561,-0.0
562,0.009810000000000001
563,-0.0
564,-0.019620000000000002
565,-0.009810000000000001
566,-0.0
567,-0.009810000000000001
568,-0.009810000000000001
569,0.0
570,-0.019620000000000002
571,-0.009810000000000001
572,0.0
573,-0.0
574,-0.019620000000000002
575,-0.009810000000000001
576,-0.0
577,0.0
578,0.0
579,-0.0
580,0.009810000000000001
581,0.0
582,0.0
583,0.009810000000000001
584,0.009810000000000001
585,0.009810000000000001
586,0.009810000000000001
587,-0.0
588,-0.009810000000000001
589,0.009810000000000001
590,-0.0
591,0.0
592,0.009810000000000001
593,0.009810000000000001
594,0.009810000000000001
595,0.0
596,0.0
597,0.019620000000000002
598,0.02943
599,0.019620000000000002
600,0.019620000000000002
601,0.02943
602,0.02943
603,0.019620000000000002
604,0.019620000000000002
605,0.02943
606,0.019620000000000002
607,-0.009810000000000001
608,0.009810000000000001
609,0.0
610,0.009810000000000001
611,0.019620000000000002
612,0.019620000000000002
613,0.02943
614,0.019620000000000002
615,0.009810000000000001
616,0.009810000000000001
617,0.0
618,0.019620000000000002
619,0.009810000000000001
620,-0.009810000000000001
621,-0.009810000000000001
622,0.009810000000000001
623,0.0
624,0.009810000000000001
625,0.009810000000000001
626,0.019620000000000002
627,0.02943
628,0.019620000000000002
629,0.009810000000000001
630,0.009810000000000001
631,0.009810000000000001
632,0.009810000000000001
633,0.0
634,0.0
635,0.009810000000000001
636,0.0
637,-0.0
638,-0.0
639,0.0
640,0.009810000000000001
641,0.019620000000000002
642,0.02943
643,0.019620000000000002
644,0.009810000000000001
645,0.009810000000000001
646,0.0
647,0.019620000000000002
648,0.019620000000000002
649,0.009810000000000001
650,0.009810000000000001
651,0.009810000000000001
652,0.0
653,0.009810000000000001
654,0.009810000000000001
655,0.009810000000000001
656,0.0
657,0.009810000000000001
658,0.009810000000000001
659,0.0
660,-0.0
661,-0.019620000000000002
662,0.0
663,0.009810000000000001
664,0.019620000000000002
665,0.019620000000000002
666,-0.009810000000000001
667,-0.009810000000000001
668,0.009810000000000001
669,-0.0
670,-0.0
671,-0.009810000000000001
672,-0.009810000000000001
673,0.009810000000000001
674,0.0
675,-0.0
676,-0.009810000000000001
677,0.009810000000000001
678,0.009810000000000001
679,-0.009810000000000001
680,0.0
681,0.0
682,-0.009810000000000001
683,-0.019620000000000002
684,-0.009810000000000001
685,0.009810000000000001
686,0.019620000000000002
687,0.0
688,-0.0
689,0.009810000000000001
690,0.009810000000000001
691,0.009810000000000001
692,0.019620000000000002
693,0.019620000000000002
694,0.019620000000000002
695,0.009810000000000001
696,0.009810000000000001
697,0.0
698,0.0
699,0.009810000000000001
700,0.009810000000000001
701,-0.009810000000000001
702,0.0
703,-0.0
704,-0.0
705,0.009810000000000001
706,0.019620000000000002
707,0.019620000000000002
708,0.019620000000000002
709,0.019620000000000002
710,0.009810000000000001
711,0.0
712,0.0
713,0.009810000000000001
714,0.009810000000000001
715,0.009810000000000001
716,0.009810000000000001
717,0.019620000000000002
718,0.02943
719,0.019620000000000002
720,0.009810000000000001
721,0.009810000000000001
722,0.0
723,-0.0
724,-0.0
725,-0.019620000000000002
726,0.0
727,0.009810000000000001
728,0.009810000000000001
729,0.009810000000000001
730,0.009810000000000001
731,0.009810000000000001
732,0.009810000000000001
733,0.0
734,0.0
735,0.009810000000000001
736,0.009810000000000001
737,0.0
738,0.019620000000000002
739,0.009810000000000001
740,-0.0
741,0.009810000000000001
742,0.019620000000000002
743,0.009810000000000001
744,0.009810000000000001
745,0.009810000000000001
746,0.02943
747,0.02943
748,0.009810000000000001
749,-0.0
750,0.009810000000000001
751,0.02943
752,0.02943
753,0.009810000000000001
754,0.009810000000000001
755,0.009810000000000001
756,0.009810000000000001
757,0.0
758,0.009810000000000001
759,0.009810000000000001
760,0.0
761,0.0
762,-0.0
763,-0.0
764,0.0
765,-0.0
766,0.019620000000000002
767,0.009810000000000001
768,-0.009810000000000001
769,-0.009810000000000001
770,-0.009810000000000001
771,-0.009810000000000001
772,0.019620000000000002
773,0.019620000000000002
774,0.019620000000000002
775,0.019620000000000002
776,0.009810000000000001
777,-0.0
778,0.0
779,0.019620000000000002
780,0.009810000000000001
781,-0.009810000000000001
782,0.0
783,0.0
784,0.009810000000000001
785,0.009810000000000001
786,0.009810000000000001
787,-0.0
788,-0.0
789,0.009810000000000001
790,0.009810000000000001
791,0.019620000000000002
792,0.009810000000000001
793,-0.009810000000000001
794,0.009810000000000001
795,0.009810000000000001
796,0.009810000000000001
797,0.009810000000000001
798,-0.009810000000000001
799,0.009810000000000001
800,0.009810000000000001
801,0.009810000000000001
802,0.0
803,0.019620000000000002
804,0.009810000000000001
805,-0.009810000000000001
806,-0.0
807,0.019620000000000002
808,0.009810000000000001
809,0.0
810,0.0
811,-0.0
812,0.009810000000000001
813,0.009810000000000001
814,0.009810000000000001
815,0.019620000000000002
816,0.009810000000000001
817,0.009810000000000001
818,-0.0
819,0.0
820,-0.019620000000000002
821,-0.019620000000000002
822,0.0
823,0.019620000000000002
824,0.009810000000000001
825,-0.0
826,-0.009810000000000001
827,-0.009810000000000001
828,-0.009810000000000001
829,0.0
830,-0.0
831,0.0
832,0.019620000000000002
833,0.0
834,-0.009810000000000001
835,0.009810000000000001
836,0.009810000000000001
837,-0.0
838,0.019620000000000002
839,0.02943
840,0.009810000000000001
841,-0.0
842,-0.0
843,0.009810000000000001
844,0.009810000000000001
845,0.009810000000000001
846,-0.0
847,0.009810000000000001
848,0.0
849,0.009810000000000001
850,0.009810000000000001
851,-0.009810000000000001
852,-0.009810000000000001
853,0.0
854,0.009810000000000001
855,-0.0
856,0.0
857,0.009810000000000001
858,0.019620000000000002
859,-0.009810000000000001
860,-0.0
861,-0.009810000000000001
862,0.0
863,0.0
864,0.019620000000000002
865,0.02943
866,0.009810000000000001
867,0.009810000000000001
868,0.02943
869,0.019620000000000002
870,-0.009810000000000001
871,0.0
872,-0.009810000000000001
873,0.009810000000000001
874,0.019620000000000002
875,0.02943
876,0.009810000000000001
877,-0.009810000000000001
878,0.009810000000000001
879,0.009810000000000001
880,0.0
881,0.019620000000000002
882,0.009810000000000001
883,0.019620000000000002
884,0.02943
885,0.019620000000000002
886,0.019620000000000002
887,0.009810000000000001
888,0.009810000000000001
889,0.02943
890,0.02943
891,-0.009810000000000001
892,-0.009810000000000001
893,0.009810000000000001
894,0.0
895,0.009810000000000001
896,0.019620000000000002
897,0.02943
898,0.02943
899,0.009810000000000001
900,-0.009810000000000001
901,0.0
902,-0.0
903,-0.009810000000000001
904,0.009810000000000001
905,0.019620000000000002
906,-0.0
907,0.0
908,-0.009810000000000001
909,-0.0
910,0.0
911,0.0
912,0.009810000000000001
913,0.009810000000000001
914,0.0
915,-0.009810000000000001
916,-0.019620000000000002
917,-0.0
918,0.009810000000000001
919,0.0
920,0.0
921,0.019620000000000002
922,0.019620000000000002
923,0.009810000000000001
924,0.009810000000000001
925,0.0
926,-0.009810000000000001
927,-0.009810000000000001
928,0.009810000000000001
929,0.0
930,-0.009810000000000001
931,-0.009810000000000001
932,0.0
933,-0.0
934,0.009810000000000001
935,0.0
936,0.0
937,0.009810000000000001
938,0.019620000000000002
939,0.0
940,-0.0
941,0.0
942,0.0
943,0.009810000000000001
944,-0.0
945,-0.009810000000000001
946,0.009810000000000001
947,0.019620000000000002
948,0.019620000000000002
949,0.009810000000000001
950,-0.0
951,0.0
952,0.0
953,0.009810000000000001
954,-0.009810000000000001
955,-0.019620000000000002
956,-0.02943
957,-0.0
958,0.009810000000000001
959,0.009810000000000001
960,0.02943
961,0.039240000000000004
962,0.019620000000000002
963,0.019620000000000002
964,0.019620000000000002
965,0.02943
966,0.009810000000000001
967,0.009810000000000001
968,0.009810000000000001
969,-0.009810000000000001
970,-0.009810000000000001
971,-0.0
972,0.0
973,0.009810000000000001
974,0.009810000000000001
975,0.009810000000000001
976,0.009810000000000001
977,0.009810000000000001
978,-0.0
979,0.0
980,0.02943
981,0.02943
982,0.019620000000000002
983,0.009810000000000001
984,0.0
985,0.0
986,-0.0
987,-0.0
988,0.009810000000000001
989,0.0
990,-0.009810000000000001
991,-0.009810000000000001
992,0.019620000000000002
993,0.0
994,-0.009810000000000001
995,0.009810000000000001
996,0.019620000000000002
997,0.0
998,-0.0
999,0.009810000000000001
1000,0.019620000000000002
1001,-0.0
1002,-0.0
1003,0.019620000000000002
1004,0.009810000000000001
1005,-0.0
1006,-0.009810000000000001
1007,-0.0
1008,-0.0
1009,0.009810000000000001
1010,0.009810000000000001
1011,0.0
1012,0.009810000000000001
1013,-0.0
1014,-0.009810000000000001
1015,-0.009810000000000001
1016,-0.019620000000000002
1017,-0.0
1018,-0.009810000000000001
1019,-0.0
1020,0.019620000000000002
1021,0.009810000000000001
1022,0.009810000000000001
1023,0.009810000000000001
1024,-0.0
1025,0.0
1026,-0.019620000000000002
1027,-0.019620000000000002
1028,-0.009810000000000001
1029,-0.009810000000000001
1030,-0.0
1031,0.019620000000000002
1032,0.019620000000000002
1033,0.0
1034,0.009810000000000001
1035,-0.009810000000000001
1036,0.009810000000000001
1037,0.019620000000000002
1038,0.009810000000000001
1039,0.019620000000000002
1040,0.009810000000000001
1041,0.009810000000000001
1042,0.019620000000000002
1043,0.0
1044,0.019620000000000002
1045,0.009810000000000001
1046,0.019620000000000002
1047,0.009810000000000001
1048,0.009810000000000001
1049,0.009810000000000001
1050,0.009810000000000001
1051,0.009810000000000001
1052,0.009810000000000001
1053,0.009810000000000001
1054,0.019620000000000002
1055,-0.0
1056,-0.019620000000000002
1057,0.0
1058,0.02943
1059,0.039240000000000004
1060,0.02943
1061,0.009810000000000001
1062,0.009810000000000001
1063,0.009810000000000001
1064,0.0
1065,0.0
1066,0.0
1067,0.0
1068,-0.0
1069,-0.0
1070,-0.0
1071,0.0
1072,0.009810000000000001
1073,0.009810000000000001
1074,0.0
1075,0.0
1076,0.0
1077,0.019620000000000002
1078,0.019620000000000002
1079,0.009810000000000001
1080,0.009810000000000001
1081,0.019620000000000002
1082,0.019620000000000002
1083,0.0
1084,0.009810000000000001
1085,0.019620000000000002
1086,0.009810000000000001
1087,-0.0
1088,-0.009810000000000001
1089,-0.009810000000000001
1090,-0.009810000000000001
1091,-0.019620000000000002
1092,-0.009810000000000001
1093,0.009810000000000001
1094,0.009810000000000001
1095,0.009810000000000001
1096,0.019620000000000002
1097,-0.0
1098,-0.009810000000000001
1099,-0.019620000000000002
1100,-0.009810000000000001
1101,-0.0
1102,0.019620000000000002
1103,0.0
1104,-0.0
1105,-0.0
1106,-0.009810000000000001
1107,-0.009810000000000001
1108,0.0
1109,0.009810000000000001
1110,0.009810000000000001
1111,0.019620000000000002
1112,0.019620000000000002
1113,0.019620000000000002
1114,0.0
1115,0.0
1116,0.0
1117,-0.019620000000000002
1118,-0.009810000000000001
1119,0.0
1120,0.009810000000000001
1121,0.019620000000000002
1122,-0.0
1123,-0.009810000000000001
1124,-0.009810000000000001
1125,-0.0
1126,0.0
1127,0.02943
1128,0.02943
1129,0.02943
1130,0.009810000000000001
1131,0.019620000000000002
1132,0.019620000000000002
1133,0.0
1134,-0.009810000000000001
1135,-0.0
1136,0.009810000000000001
1137,0.009810000000000001
1138,0.009810000000000001
1139,-0.009810000000000001
1140,0.009810000000000001
1141,0.019620000000000002
1142,0.019620000000000002
1143,0.009810000000000001
1144,-0.0
1145,0.0
1146,0.009810000000000001
1147,0.019620000000000002
1148,0.019620000000000002
1149,0.0
1150,-0.0
1151,-0.019620000000000002
1152,-0.009810000000000001
1153,0.0
1154,0.009810000000000001
1155,0.019620000000000002
1156,0.0
1157,0.009810000000000001
1158,0.009810000000000001
1159,0.009810000000000001
1160,0.009810000000000001
1161,0.019620000000000002
1162,0.019620000000000002
1163,0.009810000000000001
1164,-0.0
1165,0.0
1166,0.0
1167,0.019620000000000002
1168,0.02943
1169,0.009810000000000001
1170,-0.0
1171,0.009810000000000001
1172,-0.0
1173,0.009810000000000001
1174,0.009810000000000001
1175,-0.009810000000000001
1176,0.0
1177,0.009810000000000001
1178,0.009810000000000001
1179,0.019620000000000002
1180,0.009810000000000001
1181,0.02943
1182,0.019620000000000002
1183,0.009810000000000001
1184,-0.009810000000000001
1185,-0.009810000000000001
1186,0.0
1187,0.009810000000000001
1188,0.019620000000000002
1189,0.009810000000000001
1190,0.0
1191,0.009810000000000001
1192,0.009810000000000001
1193,0.009810000000000001
1194,-0.0
1195,0.009810000000000001
1196,0.0
1197,0.0
1198,0.009810000000000001
1199,0.009810000000000001
1200,0.02943
1201,0.0
1202,0.009810000000000001
1203,0.019620000000000002
1204,-0.009810000000000001
1205,-0.0
1206,-0.009810000000000001
1207,-0.009810000000000001
1208,-0.009810000000000001
1209,0.009810000000000001
1210,0.009810000000000001
1211,0.02943
1212,0.019620000000000002
1213,0.009810000000000001
1214,0.0
1215,0.009810000000000001
1216,-0.009810000000000001
1217,-0.009810000000000001
1218,0.0
1219,-0.0
1220,0.0
1221,0.0
1222,0.009810000000000001
1223,0.009810000000000001
1224,0.009810000000000001
1225,-0.009810000000000001
1226,0.0
1227,0.009810000000000001
1228,0.0
1229,0.0
1230,0.019620000000000002
1231,0.019620000000000002
1232,0.009810000000000001
1233,-0.0
1234,-0.009810000000000001
1235,-0.0
1236,-0.0
1237,-0.0
1238,-0.009810000000000001
1239,-0.0
1240,0.0
1241,0.009810000000000001
1242,0.0
1243,0.009810000000000001
1244,0.009810000000000001
1245,0.009810000000000001
1246,-0.0
1247,0.0
1248,0.019620000000000002
1249,0.019620000000000002
1250,0.009810000000000001
1251,0.009810000000000001
1252,0.019620000000000002
1253,0.019620000000000002
1254,0.0
1255,0.019620000000000002
1256,0.019620000000000002
1257,0.009810000000000001
1258,-0.009810000000000001
1259,-0.0
1260,0.0
1261,0.009810000000000001
1262,0.0
1263,-0.0
1264,-0.0
1265,-0.0
1266,0.009810000000000001
1267,0.0
1268,0.019620000000000002
1269,0.009810000000000001
1270,-0.009810000000000001
1271,0.009810000000000001
1272,0.009810000000000001
1273,0.0
1274,-0.0
1275,-0.009810000000000001
1276,0.0
1277,0.009810000000000001
1278,0.0
1279,-0.009810000000000001
1280,-0.009810000000000001
1281,-0.009810000000000001
1282,0.009810000000000001
1283,0.0
1284,-0.0
1285,-0.0
1286,-0.009810000000000001
1287,-0.009810000000000001
1288,-0.019620000000000002
1289,-0.009810000000000001
1290,0.009810000000000001
1291,0.0
1292,-0.0
1293,-0.0
1294,-0.009810000000000001
1295,-0.0
1296,-0.009810000000000001
1297,-0.009810000000000001
1298,-0.019620000000000002
1299,0.0
1300,0.009810000000000001
1301,0.019620000000000002
1302,0.02943
1303,0.02943
1304,0.019620000000000002
1305,0.009810000000000001
1306,0.0
1307,0.009810000000000001
1308,0.009810000000000001
1309,-0.0
1310,-0.019620000000000002
1311,-0.009810000000000001
1312,0.019620000000000002
1313,0.019620000000000002
1314,0.009810000000000001
1315,0.009810000000000001
1316,0.009810000000000001
1317,-0.0
1318,0.0
1319,0.009810000000000001
1320,0.009810000000000001
1321,0.009810000000000001
1322,0.009810000000000001
1323,0.009810000000000001
1324,0.009810000000000001
1325,0.009810000000000001
1326,0.009810000000000001
1327,0.0
1328,-0.019620000000000002
1329,-0.02943
1330,-0.009810000000000001
1331,-0.009810000000000001
1332,0.009810000000000001
1333,-0.0
1334,0.0
1335,0.0
1336,-0.009810000000000001
1337,0.0
1338,0.009810000000000001
1339,0.009810000000000001
1340,0.0
1341,0.009810000000000001
1342,-0.009810000000000001
1343,0.0
1344,-0.0
1345,-0.0
1346,0.009810000000000001
1347,0.009810000000000001
1348,0.009810000000000001
1349,0.009810000000000001
1350,0.009810000000000001
1351,0.009810000000000001
1352,0.019620000000000002
1353,0.02943
1354,0.019620000000000002
1355,0.0
1356,-0.0
1357,0.0
1358,0.0
1359,-0.0
1360,-0.0
1361,0.009810000000000001
1362,0.009810000000000001
1363,0.0
1364,-0.009810000000000001
1365,-0.009810000000000001
1366,0.009810000000000001
1367,0.019620000000000002
1368,0.009810000000000001
1369,0.019620000000000002
1370,0.02943
1371,0.019620000000000002
1372,0.009810000000000001
1373,-0.019620000000000002
1374,-0.0
1375,0.009810000000000001
1376,0.009810000000000001
1377,-0.0
1378,-0.019620000000000002
1379,-0.009810000000000001
1380,0.009810000000000001
1381,0.009810000000000001
1382,0.0
1383,0.0
1384,-0.009810000000000001
1385,-0.0
1386,0.019620000000000002
1387,0.019620000000000002
1388,0.019620000000000002
1389,0.009810000000000001
1390,-0.0
1391,0.009810000000000001
1392,0.02943
1393,0.009810000000000001
1394,0.009810000000000001
1395,0.009810000000000001
1396,-0.009810000000000001
1397,-0.009810000000000001
1398,0.0
1399,0.009810000000000001
1400,0.0
1401,0.0
1402,0.019620000000000002
1403,0.0
1404,0.019620000000000002
1405,0.019620000000000002
1406,0.019620000000000002
1407,-0.0
1408,0.009810000000000001
1409,0.019620000000000002
1410,0.0
1411,-0.009810000000000001
1412,-0.0
1413,0.0
1414,-0.009810000000000001
1415,0.019620000000000002
1416,0.009810000000000001
1417,-0.009810000000000001
1418,0.0
1419,0.009810000000000001
1420,0.0
1421,-0.009810000000000001
1422,0.009810000000000001
