,Empuje
232,-0.0
233,-0.009810000000000001
234,-0.008829
235,0.006867000000000001
236,0.002943
237,0.009810000000000001
238,0.012753
239,0.009810000000000001
240,-0.010791000000000002
241,-0.016677
242,-0.003924
243,0.018639
244,0.035316
245,0.039240000000000004
246,0.035316
247,0.075537
248,0.241326
249,0.543474
250,1.03986
251,1.542132
252,2.2317750000000003
253,3.380526
254,5.381766
255,6.834627
256,7.651800000000001
257,8.845677
258,9.747216000000002
259,10.345626000000001
260,10.42803
261,8.18154
262,3.544353
263,1.2527370000000002
264,0.8240400000000001
265,0.734769
266,0.694548
267,0.636669
268,0.40024800000000005
269,0.10889100000000002
270,-0.02943
271,-0.063765
272,-0.08044200000000001
273,-0.10104300000000001
274,-0.10300500000000001
275,-0.11968200000000001
276,-0.111834
277,-0.104967
278,-0.10104300000000001
279,-0.094176
280,-0.096138
281,-0.095157
282,-0.08338500000000001
283,-0.075537
284,-0.060822
285,-0.047088
286,-0.034335000000000004
287,-0.000981
288,-0.002943
289,-0.012753
290,-0.030411
291,-0.031392
292,-0.022563
293,-0.027468000000000003
294,-0.046107
295,-0.079461
296,-0.10300500000000001
297,-0.093195
298,-0.112815
299,-0.124587
300,-0.14715
301,-0.12753
302,-0.12851100000000001
303,-0.149112
304,-0.158922
305,-0.148131
306,-0.145188
307,-0.142245
308,-0.161865
309,-0.16677000000000003
310,-0.15499800000000002
311,-0.14715
312,-0.16088400000000003
313,-0.153036
314,-0.135378
315,-0.113796
316,-0.120663
317,-0.135378
318,-0.145188
319,-0.14028300000000002
320,-0.150093
321,-0.149112
322,-0.149112
323,-0.151074
324,-0.15499800000000002
325,-0.148131
326,-0.132435
327,-0.136359
328,-0.151074
329,-0.145188
330,-0.14322600000000002
331,-0.133416
332,-0.133416
333,-0.144207
334,-0.154017
335,-0.126549
336,-0.144207
337,-0.1962
338,-0.18540900000000002
339,-0.182466
340,-0.17756100000000002
341,-0.169713
342,-0.173637
343,-0.16873200000000002
344,-0.17167500000000002
345,-0.174618
346,-0.163827
347,-0.19423800000000002
348,-0.203067
349,-0.208953
350,-0.203067
351,-0.19521900000000003
352,-0.17952300000000002
353,-0.181485
354,-0.187371
355,-0.203067
356,-0.205029
357,-0.17952300000000002
358,-0.18344700000000003
359,-0.17952300000000002
360,-0.16677000000000003
361,-0.190314
362,-0.19325699999999998
363,-0.165789
364,-0.165789
365,-0.154017
366,-0.16284600000000002
367,-0.164808
368,-0.16088400000000003
369,-0.15696000000000002
370,-0.16088400000000003
371,-0.17069399999999998
372,-0.17069399999999998
373,-0.175599
374,-0.14616900000000002
375,-0.15499800000000002
376,-0.17265600000000003
377,-0.18639
378,-0.19325699999999998
379,-0.184428
380,-0.17952300000000002
381,-0.174618
382,-0.17658
383,-0.178542
384,-0.181485
385,-0.18639
386,-0.17952300000000002
387,-0.180504
388,-0.17952300000000002
389,-0.181485
390,-0.17167500000000002
391,-0.173637
392,-0.18344700000000003
393,-0.17167500000000002
394,-0.184428
395,-0.18639
396,-0.175599
397,-0.16284600000000002
398,-0.169713
399,-0.159903
400,-0.16677000000000003
401,-0.163827
402,-0.154017
403,-0.157941
404,-0.16677000000000003
405,-0.17069399999999998
406,-0.17756100000000002
407,-0.188352
408,-0.187371
409,-0.17952300000000002
410,-0.18344700000000003
411,-0.175599
412,-0.167751
413,-0.175599
414,-0.190314
415,-0.18344700000000003
416,-0.184428
417,-0.17756100000000002
418,-0.180504
419,-0.16873200000000002
420,-0.159903
421,-0.174618
422,-0.15696000000000002
423,-0.159903
424,-0.161865
425,-0.16873200000000002
426,-0.188352
427,-0.17952300000000002
428,-0.17658
429,-0.19129500000000002
430,-0.19325699999999998
431,-0.19521900000000003
432,-0.18933300000000003
433,-0.17658
434,-0.178542
435,-0.163827
436,-0.159903
437,-0.164808
438,-0.159903
439,-0.158922
440,-0.16677000000000003
441,-0.198162
442,-0.178542
443,-0.154017
444,-0.155979
445,-0.163827
446,-0.16088400000000003
447,-0.169713
448,-0.16677000000000003
449,-0.157941
450,-0.159903
451,-0.154017
452,-0.155979
453,-0.153036
454,-0.181485
455,-0.17952300000000002
456,-0.164808
457,-0.17167500000000002
458,-0.17756100000000002
459,-0.17952300000000002
460,-0.161865
461,-0.16284600000000002
462,-0.17167500000000002
463,-0.19325699999999998
464,-0.18344700000000003
465,-0.17952300000000002
466,-0.190314
467,-0.19129500000000002
468,-0.173637
469,-0.159903
470,-0.17167500000000002
471,-0.192276
472,-0.190314
473,-0.175599
474,-0.17167500000000002
475,-0.17069399999999998
476,-0.17069399999999998
477,-0.18540900000000002
478,-0.192276
479,-0.158922
480,-0.14616900000000002
481,-0.152055
482,-0.165789
483,-0.167751
484,-0.158922
485,-0.165789
486,-0.165789
487,-0.17069399999999998
488,-0.14616900000000002
489,-0.133416
490,-0.14322600000000002
491,-0.152055
492,-0.13734000000000002
493,-0.14715
494,-0.13734000000000002
495,-0.14715
496,-0.15499800000000002
497,-0.151074
498,-0.16088400000000003
499,-0.148131
500,-0.14322600000000002
501,-0.150093
502,-0.157941
503,-0.150093
504,-0.138321
505,-0.142245
506,-0.16284600000000002
507,-0.165789
508,-0.149112
509,-0.16873200000000002
510,-0.16873200000000002
511,-0.150093
512,-0.153036
513,-0.158922
514,-0.161865
515,-0.154017
516,-0.14028300000000002
517,-0.161865
518,-0.174618
519,-0.165789
520,-0.17756100000000002
521,-0.18639
522,-0.18344700000000003
523,-0.17265600000000003
524,-0.17952300000000002
525,-0.17658
526,-0.175599
527,-0.17069399999999998
528,-0.163827
529,-0.167751
530,-0.164808
531,-0.169713
532,-0.150093
533,-0.155979
534,-0.178542
535,-0.182466
536,-0.17069399999999998
537,-0.158922
538,-0.165789
539,-0.163827
540,-0.155979
541,-0.14322600000000002
542,-0.14715
543,-0.145188
544,-0.148131
545,-0.159903
546,-0.167751
547,-0.17167500000000002
548,-0.167751
549,-0.165789
550,-0.17658
551,-0.17952300000000002
552,-0.17265600000000003
553,-0.17265600000000003
554,-0.17952300000000002
555,-0.17069399999999998
556,-0.154017
557,-0.157941
558,-0.158922
559,-0.16284600000000002
560,-0.181485
561,-0.175599
562,-0.17265600000000003
563,-0.16284600000000002
564,-0.165789
565,-0.165789
566,-0.164808
567,-0.158922
568,-0.164808
569,-0.18933300000000003
570,-0.174618
571,-0.155979
572,-0.16088400000000003
573,-0.16088400000000003
574,-0.17952300000000002
575,-0.17952300000000002
576,-0.180504
577,-0.188352
578,-0.190314
579,-0.163827
580,-0.16677000000000003
581,-0.167751
582,-0.173637
583,-0.17952300000000002
584,-0.18639
585,-0.184428
586,-0.19521900000000003
587,-0.18639
588,-0.17265600000000003
589,-0.163827
590,-0.17265600000000003
591,-0.175599
592,-0.159903
593,-0.17756100000000002
594,-0.17167500000000002
595,-0.163827
596,-0.173637
597,-0.181485
598,-0.163827
599,-0.16284600000000002
600,-0.167751
601,-0.164808
602,-0.18639
603,-0.201105
604,-0.20797200000000002
605,-0.20601000000000003
606,-0.17952300000000002
607,-0.161865
608,-0.159903
609,-0.174618
610,-0.17069399999999998
611,-0.165789
612,-0.17069399999999998
613,-0.178542
614,-0.17952300000000002
615,-0.169713
616,-0.180504
617,-0.18344700000000003
618,-0.18540900000000002
619,-0.182466
620,-0.17952300000000002
621,-0.174618
622,-0.167751
623,-0.167751
624,-0.167751
625,-0.148131
626,-0.151074
627,-0.169713
628,-0.169713
629,-0.159903
630,-0.158922
631,-0.161865
632,-0.178542
633,-0.18639
634,-0.178542
635,-0.175599
636,-0.182466
637,-0.197181
638,-0.18344700000000003
639,-0.16284600000000002
640,-0.17265600000000003
641,-0.161865
642,-0.165789
643,-0.181485
644,-0.17658
645,-0.16677000000000003
646,-0.165789
647,-0.17265600000000003
648,-0.16284600000000002
649,-0.15696000000000002
650,-0.17167500000000002
651,-0.181485
652,-0.178542
653,-0.17952300000000002
654,-0.16284600000000002
655,-0.157941
656,-0.16677000000000003
657,-0.163827
658,-0.16284600000000002
659,-0.17265600000000003
660,-0.180504
661,-0.18344700000000003
662,-0.184428
663,-0.17952300000000002
664,-0.178542
665,-0.15696000000000002
666,-0.15696000000000002
667,-0.175599
668,-0.17756100000000002
669,-0.181485
670,-0.17069399999999998
671,-0.16284600000000002
672,-0.163827
673,-0.182466
674,-0.181485
675,-0.17265600000000003
676,-0.181485
677,-0.192276
678,-0.18344700000000003
679,-0.169713
680,-0.17756100000000002
681,-0.167751
682,-0.17658
683,-0.17952300000000002
684,-0.17756100000000002
685,-0.17756100000000002
686,-0.159903
687,-0.16284600000000002
688,-0.18344700000000003
689,-0.175599
690,-0.154017
691,-0.167751
692,-0.1962
693,-0.181485
694,-0.17756100000000002
695,-0.178542
696,-0.151074
697,-0.14616900000000002
698,-0.14616900000000002
699,-0.154017
700,-0.15499800000000002
701,-0.153036
702,-0.16284600000000002
703,-0.173637
704,-0.17658
705,-0.17658
706,-0.169713
707,-0.178542
708,-0.18344700000000003
709,-0.178542
710,-0.167751
711,-0.161865
712,-0.155979
713,-0.16088400000000003
714,-0.15696000000000002
715,-0.161865
716,-0.167751
717,-0.15696000000000002
718,-0.151074
719,-0.154017
720,-0.157941
721,-0.163827
722,-0.184428
